CaptureIndex,ServiceID,ServiceVersion,MessageID,MessageType,HeadSize,MessageSize,MessageEncoding,LocalTime,SeqNo,EventTime,SecurityID,MDStreamID,SecurityIDSource,TradingPhaseCode,EventType,TickBSFlag,ChannelNo,ApplicationSequence,BidApplicationSequence,OfferApplicationSequence,Side,OrderType,ExecutionType,Price,Quantity,TradeCount,Volume,Turnover,PreClosePrice,OpenPrice,HighPrice,LowPrice,LastPrice,TotalBidQuantity,WeightedAverageBidPrice,TotalOfferQuantity,WeightedAverageOfferPrice
4272,6,101,28,Snapshot300111_v2,23,928,1,16:26:55.351,16918017,16:26:54.000,300774,010,102 ,E0      ,,,1013,,,,,,,,,28641,15848963,136362933.9600,8.9100,8.790000,9.040000,8.110000,8.940000,231900,8.510000,555500,9.540000
4273,6,101,28,Snapshot300111_v2,23,928,1,16:26:55.351,16918018,16:26:54.000,300884,010,102 ,E0      ,,,1013,,,,,,,,,17297,8377250,84317288.1000,10.0500,10.240000,10.360000,9.610000,10.330000,380600,9.900000,546090,11.050000
4274,6,101,28,Snapshot300111_v2,23,912,1,16:26:55.351,16918019,16:26:54.000,300805,010,102 ,E0      ,,,1014,,,,,,,,,36682,32083832,262999427.4800,8.3000,8.120000,8.560000,7.800000,8.410000,871928,7.900000,1922800,9.210000
4275,6,101,28,Snapshot300111_v2,23,872,1,16:26:55.351,16918020,16:26:54.000,300876,010,102 ,E0      ,,,1014,,,,,,,,,10220,3980711,49609098.4800,12.8100,12.990000,13.080000,11.760000,12.840000,52120,12.280000,172140,14.250000
4276,6,101,28,Snapshot300111_v2,23,936,1,16:26:55.351,16918021,16:26:54.000,300927,010,102 ,E0      ,,,1014,,,,,,,,,21793,9830109,193137201.9600,21.7500,21.460000,21.490000,18.700000,19.850000,261432,18.900000,628521,22.800000
4277,6,101,28,Snapshot300111_v2,23,872,1,16:26:55.351,16918022,16:26:54.000,300869,010,102 ,E0      ,,,1015,,,,,,,,,11166,5737711,60708242.9300,10.8000,10.730000,10.930000,10.380000,10.630000,468189,10.340000,1078844,11.960000
4278,6,101,28,Snapshot300111_v2,23,880,1,16:26:55.351,16918023,16:26:54.000,300973,010,102 ,E0      ,,,1015,,,,,,,,,9990,3545700,84172621.4000,24.0500,24.020000,24.130000,23.500000,23.720000,236200,23.360000,343600,25.520000
4279,6,101,28,Snapshot300111_v2,23,864,1,16:26:55.351,16918024,16:26:54.000,301097,010,102 ,E0      ,,,1015,,,,,,,,,5261,1250601,38451847.0100,31.9100,32.190000,32.190000,29.300000,32.000000,66100,30.590000,37460,34.000000
4280,6,101,28,Snapshot300111_v2,23,864,1,16:26:55.351,16918025,16:26:54.000,301051,010,102 ,E0      ,,,1014,,,,,,,,,39106,21556544,278630388.0800,12.6500,12.700000,14.360000,11.220000,14.230000,1176790,12.500000,735871,14.860000
4281,6,101,28,Snapshot300111_v2,23,880,1,16:26:55.352,16918026,16:26:54.000,300854,010,102 ,E0      ,,,1011,,,,,,,,,35849,14694015,192509523.2300,13.4300,13.350000,14.040000,11.750000,14.000000,181200,13.140000,211920,14.660000
4282,6,101,28,Snapshot300111_v2,23,920,1,16:26:55.352,16918027,16:26:54.000,300979,010,102 ,E0      ,,,1011,,,,,,,,,19239,5043464,170626953.2000,34.3800,34.070000,34.790000,33.170000,33.400000,178200,32.580000,648422,36.890000
4283,6,101,28,Snapshot300111_v2,23,872,1,16:26:55.352,16918028,16:26:54.000,301070,010,102 ,E0      ,,,1011,,,,,,,,,28386,9133896,469066236.0600,52.2500,52.250000,60.380000,43.680000,59.590000,181401,52.820000,104813,60.850000
4284,6,101,28,Snapshot300111_v2,23,888,1,16:26:55.352,16918029,16:26:54.000,301017,010,102 ,E0      ,,,1013,,,,,,,,,16390,12186364,148764971.3600,12.8000,12.800000,12.900000,11.650000,12.320000,279397,11.910000,1705400,13.820000
4285,6,101,28,Snapshot300111_v2,23,1248,1,16:26:55.500,16918030,16:26:54.000,301193,010,102 ,E0      ,,,1011,,,,,,,,,13006,6232426,96112558.8300,16.0400,16.100000,16.120000,14.780000,15.810000,251000,14.640000,206200,16.840000
4286,6,101,28,Snapshot300111_v2,23,1136,1,16:26:55.501,16918031,16:26:54.000,301171,010,102 ,E0      ,,,1015,,,,,,,,,93967,43986221,1165681705.1500,26.9600,26.870000,27.670000,24.640000,27.450000,728091,26.080000,2815575,29.590000
4287,6,101,28,Snapshot300111_v2,23,856,1,16:26:55.501,16918032,16:26:54.000,301096,010,102 ,E0      ,,,1013,,,,,,,,,36499,9447241,356461873.0200,38.7900,38.830000,40.320000,35.200000,39.190000,64700,35.130000,110344,42.350000
4288,6,101,28,Snapshot300111_v2,23,1184,1,16:26:55.501,16918033,16:26:54.000,301200,010,102 ,E0      ,,,1014,,,,,,,,,39125,6407338,1516884613.2400,225.5000,226.780000,260.000000,207.650000,259.460000,111700,238.360000,92084,265.230000
4289,6,101,28,Snapshot300111_v2,23,936,1,16:26:55.501,16918034,16:26:54.000,301223,010,102 ,E0      ,,,1012,,,,,,,,,4063,1571600,24688871.0000,15.6400,15.640000,15.990000,15.400000,15.890000,137600,15.320000,254100,17.070000
4290,6,101,28,Snapshot300111_v2,23,848,1,16:26:55.501,16918035,16:26:54.000,301203,010,102 ,E0      ,,,1013,,,,,,,,,4389,1460660,46985244.0000,33.1900,33.210000,33.900000,30.700000,32.990000,44000,31.130000,33300,35.290000
4291,6,101,28,Snapshot300111_v2,23,848,1,16:26:55.501,16918036,16:26:54.000,301391,010,102 ,E0      ,,,1013,,,,,,,,,11444,1968500,85684915.0000,43.8600,44.080000,45.480000,40.880000,45.280000,36600,41.680000,66200,47.570000
4292,6,101,28,Snapshot300111_v2,23,864,1,16:26:55.501,16918037,16:26:54.000,301628,010,102 ,E0      ,,,1013,,,,,,,,,10991,2322750,159544271.3000,69.1000,69.880000,73.670000,63.090000,73.550000,129700,62.420000,156900,77.130000
4293,6,101,28,Snapshot300111_v2,23,856,1,16:26:55.501,16918038,16:26:54.000,301285,010,102 ,E0      ,,,1011,,,,,,,,,22585,5417348,368317154.6400,67.6000,69.500000,74.460000,58.900000,74.040000,123800,67.890000,66400,77.180000
4294,6,101,28,Snapshot300111_v2,23,880,1,16:26:55.501,16918039,16:26:54.000,301329,010,102 ,E0      ,,,1014,,,,,,,,,17039,5767528,98255338.3300,17.0500,17.200000,17.680000,16.010000,17.590000,141500,15.530000,206275,18.750000
4295,6,101,28,Snapshot300111_v2,23,880,1,16:26:55.501,16918040,16:26:54.000,301508,010,102 ,E0      ,,,1011,,,,,,,,,4239,1535004,34419118.1600,22.4000,22.410000,22.680000,22.120000,22.480000,137500,22.250000,331900,25.210000
4296,6,101,28,Snapshot300111_v2,23,864,1,16:26:55.501,16918041,16:26:54.000,301319,010,102 ,E0      ,,,1015,,,,,,,,,72797,14400813,1266013067.9600,86.3700,91.520000,96.450000,75.990000,95.750000,322985,88.040000,243800,100.160000
4297,6,101,28,Snapshot300111_v2,23,944,1,16:26:55.501,16918042,16:26:54.000,301458,010,102 ,E0      ,,,1015,,,,,,,,,44836,14009874,467289200.1300,32.7500,33.300000,36.000000,29.810000,35.800000,253900,32.860000,411800,37.580000
4298,6,101,28,Snapshot300111_v2,23,872,1,16:26:55.502,16918043,16:26:54.000,301314,010,102 ,E0      ,,,1012,,,,,,,,,6816,1379278,46528084.9900,34.3200,33.990000,35.380000,31.310000,34.980000,43880,32.140000,73000,36.390000
4299,6,101,28,Snapshot300111_v2,23,888,1,16:26:55.502,16918044,16:26:54.000,301459,010,102 ,E0      ,,,1012,,,,,,,,,4534,1344770,41450654.6000,31.9800,31.980000,32.480000,30.160000,30.560000,72000,29.730000,229910,32.630000
4300,6,101,28,Snapshot300111_v2,23,856,1,16:26:55.502,16918045,16:26:54.000,301666,010,102 ,E0      ,,,1012,,,,,,,,,35895,5628584,2664055066.4100,462.0000,481.010000,525.660000,417.900000,515.550000,124200,466.230000,251132,537.190000
4301,6,101,28,Snapshot300111_v2,23,848,1,16:26:55.502,16918046,16:26:54.000,301636,010,102 ,E0      ,,,1015,,,,,,,,,10830,2005566,69488579.3000,35.4200,35.270000,35.690000,33.010000,35.180000,48800,33.770000,103100,38.690000
4302,6,101,28,Snapshot300111_v2,23,992,1,16:26:55.502,16918047,16:26:54.000,301516,010,102 ,E0      ,,,1014,,,,,,,,,35983,13828046,232999208.9200,17.1500,17.320000,17.940000,15.680000,17.810000,181300,16.490000,277800,19.070000
4303,4,101,4,SHL2MarketData,23,1364,1,16:26:55.539,14887974,16:26:55.000,600183,,,,ENDTR,,,,,,,,,,,343252,89821844.000,11505130560.92000,123.340,129.320,135.670,117.500,135.670,3538644.000,131.198,0.000,0.000
4304,4,101,4,SHL2MarketData,23,956,1,16:26:55.539,14887975,16:26:55.000,601699,,,,ENDTR,,,,,,,,,,,76473,45737598.000,691794813.20000,15.610,15.400,15.630,14.770,14.950,1879394.000,14.694,1552400.000,15.979
4305,4,101,4,SHL2MarketData,23,2444,1,16:26:55.539,14887976,16:26:55.000,600518,,,,ENDTR,,,,,,,,,,,27047,165291658.000,222792040.61000,1.370,1.370,1.370,1.330,1.340,30455962.000,1.318,71392184.000,1.429
4306,4,101,4,SHL2MarketData,23,1612,1,16:26:55.539,14887977,16:26:55.000,600585,,,,ENDTR,,,,,,,,,,,82108,49887887.000,887507678.65000,17.820,17.800,18.140,17.530,17.590,1726900.000,17.297,5386706.000,18.624
4307,4,101,4,SHL2MarketData,23,2444,1,16:26:55.539,14887978,16:26:55.000,512880,,,,ENDTR,,,,,,,,,,,100184,2644764254.000,2957274723.62400,1.118,1.123,1.131,1.106,1.123,154068700.000,1.106,259858700.000,1.154
4308,4,101,4,SHL2MarketData,23,1212,1,16:26:55.539,14887979,16:26:55.000,512900,,,,ENDTR,,,,,,,,,,,3540,55407800.000,61298223.10000,1.102,1.106,1.118,1.094,1.109,5389300.000,1.094,8952700.000,1.130
4309,4,101,4,SHL2MarketData,23,940,1,16:26:55.539,14887980,16:26:55.000,603518,,,,ENDTR,,,,,,,,,,,13809,7311230.000,54916500.30000,7.690,7.660,7.680,7.430,7.490,380400.000,7.348,366600.000,8.012
4310,4,101,4,SHL2MarketData,23,876,1,16:26:55.539,14887981,16:26:55.000,688668,,,,ENDTR,,,,,,,,,,,30331,6471666.000,1490061287.35000,219.660,224.050,251.590,204.050,250.860,105444.000,220.018,93640.000,258.421
4311,4,101,4,SHL2MarketData,23,972,1,16:26:55.539,14887982,16:26:55.000,605080,,,,ENDTR,,,,,,,,,,,9402,3469500.000,67947190.00000,20.200,20.400,20.450,19.210,19.780,282200.000,19.395,351500.000,21.434
4312,4,101,4,SHL2MarketData,23,1388,1,16:26:55.539,14887983,16:26:55.000,603106,,,,ENDTR,,,,,,,,,,,8753,7140700.000,45531223.00000,6.370,6.340,6.500,6.200,6.420,410600.000,6.275,980000.000,6.721
4313,4,101,4,SHL2MarketData,23,892,1,16:26:55.539,14887984,16:26:55.000,688078,,,,ENDTR,,,,,,,,,,,4591,1696908.000,36626189.88000,21.620,21.620,22.440,20.610,22.380,63342.000,21.673,135043.000,24.806
4314,4,101,4,SHL2MarketData,23,924,1,16:26:55.539,14887985,16:26:55.000,688186,,,,ENDTR,,,,,,,,,,,7977,5815133.000,77536877.02000,13.510,13.510,13.660,13.000,13.570,308018.000,13.096,502472.000,14.895
4315,4,101,4,SHL2MarketData,23,956,1,16:26:55.539,14887986,16:26:55.000,560050,,,,ENDTR,,,,,,,,,,,3028,84054202.000,94130057.87200,1.107,1.111,1.144,1.103,1.138,5731262.000,1.129,4325856.000,1.151
4316,4,101,4,SHL2MarketData,23,924,1,16:26:55.539,14887987,16:26:55.000,516720,,,,ENDTR,,,,,,,,,,,26,25500.000,29495.90000,1.146,1.158,1.179,1.143,1.174,1034600.000,1.172,1033800.000,1.183
4317,4,101,4,SHL2MarketData,23,876,1,16:26:55.539,14887988,16:26:55.000,560100,,,,ENDTR,,,,,,,,,,,391,13707600.000,17246870.60000,1.248,1.260,1.298,1.228,1.295,1024400.000,1.289,981300.000,1.300
4318,4,101,4,SHL2MarketData,23,1196,1,16:26:55.539,14887989,16:26:55.000,588460,,,,ENDTR,,,,,,,,,,,7064,54250684.000,115886788.47500,2.072,2.092,2.288,1.992,2.287,4735200.000,2.160,1558400.000,2.316
4319,4,101,4,SHL2MarketData,23,1388,1,16:26:55.539,14887990,16:26:55.000,517520,,,,ENDTR,,,,,,,,,,,54397,360764099.000,617506890.65100,1.649,1.665,1.755,1.664,1.754,7155092.000,1.699,7790100.000,1.775
4320,4,101,4,SHL2MarketData,23,972,1,16:26:55.539,14887991,16:26:55.000,520580,,,,ENDTR,,,,,,,,,,,332,2291046.000,2190504.22200,0.951,0.954,0.959,0.953,0.959,1034454.000,0.955,1729000.000,0.966
4321,4,101,4,SHL2MarketData,23,1804,1,16:26:55.788,14887992,16:26:55.000,600168,,,,ENDTR,,,,,,,,,,,8679,7754540.000,32808197.00000,4.290,4.290,4.320,4.190,4.210,869000.000,4.168,1473620.000,4.406
4322,4,101,4,SHL2MarketData,23,1660,1,16:26:55.788,14887993,16:26:55.000,600108,,,,ENDTR,,,,,,,,,,,47509,99771377.000,281349940.83000,2.910,2.910,2.920,2.740,2.860,7598085.000,2.762,9760533.000,2.999
4323,4,101,4,SHL2MarketData,23,876,1,16:26:55.788,14887994,16:26:55.000,600847,,,,ENDTR,,,,,,,,,,,7447,3747000.000,38372144.00000,10.470,10.540,10.730,9.660,10.590,130400.000,10.117,210600.000,10.932
4324,4,101,4,SHL2MarketData,23,924,1,16:26:55.788,14887995,16:26:55.000,600889,,,,ENDTR,,,,,,,,,,,2752,2886962.000,40243579.32000,14.070,14.190,14.260,13.500,14.240,345900.000,13.814,295700.000,15.071
4325,4,101,4,SHL2MarketData,23,1324,1,16:26:55.788,14887996,16:26:55.000,516100,,,,ENDTR,,,,,,,,,,,4231,50729700.000,50564152.40000,0.976,0.976,1.009,0.972,1.009,4952400.000,0.993,4385100.000,1.021
4326,4,101,4,SHL2MarketData,23,1364,1,16:26:55.788,14887997,16:26:55.000,603123,,,,ENDTR,,,,,,,,,,,30841,45476404.000,386701913.83000,7.880,7.890,8.670,7.850,8.670,7291100.000,8.593,0.000,0.000
4327,4,101,4,SHL2MarketData,23,1100,1,16:26:55.788,14887998,16:26:55.000,515010,,,,ENDTR,,,,,,,,,,,5191,77176882.000,99269507.35200,1.283,1.292,1.300,1.271,1.289,6273500.000,1.271,6792000.000,1.312
4328,4,101,4,SHL2MarketData,23,2444,1,16:26:55.788,14887999,16:26:55.000,603778,,,,ENDTR,,,,,,,,,,,141696,90919928.000,738513805.57000,8.400,8.420,8.600,7.560,8.570,1874497.000,7.983,3544600.000,9.005
4329,4,101,4,SHL2MarketData,23,924,1,16:26:55.788,14888000,16:26:55.000,688517,,,,ENDTR,,,,,,,,,,,6345,3457243.000,48685632.18000,14.610,14.520,14.610,13.480,14.390,155015.000,14.006,228685.000,15.971
4330,4,101,4,SHL2MarketData,23,876,1,16:26:55.788,14888001,16:26:55.000,688356,,,,ENDTR,,,,,,,,,,,6168,2109567.000,153299356.33000,77.900,77.760,77.760,68.550,74.160,117913.000,69.864,157438.000,81.858
4331,4,101,4,SHL2MarketData,23,848,1,16:26:55.788,14888002,16:26:55.000,515150,,,,ENDTR,,,,,,,,,,,364,712200.000,1066400.40000,1.478,1.467,1.579,1.467,1.496,736400.000,1.491,1097400.000,1.532
4332,4,101,4,SHL2MarketData,23,892,1,16:26:55.788,14888003,16:26:55.000,506001,,,,ENDTR,,,,,,,,,,,317,1728140.000,3010816.68000,1.675,1.695,1.829,1.602,1.816,309200.000,1.753,203400.000,1.890
4333,4,101,4,SHL2MarketData,23,1916,1,16:26:55.790,14888004,16:26:55.000,516820,,,,ENDTR,,,,,,,,,,,4474,153867100.000,52978783.80000,0.348,0.348,0.348,0.340,0.347,29035900.000,0.339,52138200.000,0.357
4334,4,101,4,SHL2MarketData,23,876,1,16:26:55.790,14888005,16:26:55.000,688210,,,,ENDTR,,,,,,,,,,,14592,5521984.000,141027850.57000,26.700,26.690,27.390,23.680,27.340,145604.000,25.275,186623.000,29.996
4335,4,101,4,SHL2MarketData,23,1724,1,16:26:55.790,14888006,16:26:55.000,688322,,,,ENDTR,,,,,,,,,,,43849,16926978.000,1582797716.88000,92.800,94.970,97.990,86.140,97.650,513448.000,92.098,662872.000,102.977
4336,4,101,4,SHL2MarketData,23,876,1,16:26:55.790,14888007,16:26:55.000,560280,,,,ENDTR,,,,,,,,,,,7604,193108587.000,290466733.02200,1.475,1.476,1.520,1.476,1.515,2240100.000,1.506,3086800.000,1.532
4337,4,101,4,SHL2MarketData,23,864,1,16:26:55.790,14888008,16:26:55.000,530180,,,,ENDTR,,,,,,,,,,,146,2585500.000,3048617.50000,1.162,1.174,1.196,1.164,1.196,1477900.000,1.162,1102300.000,1.200
4338,4,101,4,SHL2MarketData,23,1004,1,16:26:55.792,14888009,16:26:55.000,900926,,,,ENDTR,,,,,,,,,,,662,927297.000,816781.44000,0.872,0.869,0.886,0.868,0.886,684505.000,0.845,416795.000,0.924
4339,4,101,4,SHL2MarketData,23,972,1,16:26:55.993,14888010,16:26:55.000,605228,,,,ENDTR,,,,,,,,,,,25257,14351447.000,151759954.59000,10.780,10.750,10.960,10.100,10.820,337687.000,10.353,540700.000,11.382
4340,4,101,4,SHL2MarketData,23,1308,1,16:26:55.993,14888011,16:26:55.000,600650,,,,ENDTR,,,,,,,,,,,9940,5177300.000,51098888.00000,9.940,9.930,10.080,9.770,9.830,387600.000,9.697,1031100.000,10.523
4341,4,101,4,SHL2MarketData,23,1868,1,16:26:55.993,14888012,16:26:55.000,600895,,,,ENDTR,,,,,,,,,,,56230,32253218.000,900606313.36000,27.730,27.990,28.640,26.780,28.580,1733100.000,27.460,2550281.000,29.783
4342,4,101,4,SHL2MarketData,23,1676,1,16:26:55.993,14888013,16:26:55.000,600874,,,,ENDTR,,,,,,,,,,,16854,12108400.000,66380563.00000,5.490,5.490,5.560,5.430,5.450,736000.000,5.359,2348900.000,5.707
4343,4,101,4,SHL2MarketData,23,2444,1,16:26:55.993,14888014,16:26:55.000,600688,,,,ENDTR,,,,,,,,,,,42631,95347615.000,262766713.69000,2.790,2.760,2.780,2.740,2.760,19342200.000,2.723,17538000.000,2.865
4344,4,101,4,SHL2MarketData,23,1436,1,16:26:55.993,14888015,16:26:55.000,601555,,,,ENDTR,,,,,,,,,,,40164,65073767.000,523865105.60000,8.010,8.010,8.190,7.970,8.020,3353831.000,7.926,9397069.000,8.380
4345,4,101,4,SHL2MarketData,23,876,1,16:26:55.993,14888016,16:26:55.000,688701,,,,ENDTR,,,,,,,,,,,5044,3454303.000,21422471.31000,6.400,6.470,6.470,5.880,6.340,103529.000,6.262,282737.000,7.031
4346,4,101,4,SHL2MarketData,23,988,1,16:26:55.993,14888017,16:26:55.000,603866,,,,ENDTR,,,,,,,,,,,23133,17939951.000,72481743.89000,4.090,4.090,4.140,3.960,3.980,1031849.000,3.926,2937465.000,4.271
4347,4,101,4,SHL2MarketData,23,2156,1,16:26:55.993,14888018,16:26:55.000,603131,,,,ENDTR,,,,,,,,,,,22021,11128675.000,148652600.09000,13.700,13.650,13.820,12.690,13.790,644500.000,13.154,800400.000,14.407
4348,4,101,4,SHL2MarketData,23,1244,1,16:26:55.993,14888019,16:26:55.000,603633,,,,ENDTR,,,,,,,,,,,20499,16921859.000,90099419.11000,5.470,5.520,5.520,5.070,5.500,635350.000,5.231,664700.000,5.740
4349,4,101,4,SHL2MarketData,23,764,1,16:26:55.993,14888020,16:26:55.000,501051,,,,ENDTR,,,,,,,,,,,16,43142.000,88097.40200,2.000,2.029,2.072,2.013,2.072,11600.000,2.015,32742.000,2.130
4350,4,101,4,SHL2MarketData,23,2252,1,16:26:55.994,14888021,16:26:55.000,516080,,,,ENDTR,,,,,,,,,,,25177,550952004.000,377580095.82400,0.694,0.689,0.699,0.671,0.699,40327800.000,0.680,18385300.000,0.716
4351,4,101,4,SHL2MarketData,23,1084,1,16:26:55.994,14888022,16:26:55.000,515650,,,,ENDTR,,,,,,,,,,,7706,130893139.000,139851312.68100,1.071,1.074,1.089,1.056,1.062,5757400.000,1.050,11227200.000,1.099
4352,4,101,4,SHL2MarketData,23,924,1,16:26:55.994,14888023,16:26:55.000,513990,,,,ENDTR,,,,,,,,,,,583,4268900.000,4711953.40000,1.102,1.104,1.110,1.097,1.108,2532700.000,1.096,1933200.000,1.114
4353,4,101,4,SHL2MarketData,23,924,1,16:26:55.994,14888024,16:26:55.000,688217,,,,ENDTR,,,,,,,,,,,6070,2864832.000,54019255.33000,20.300,20.200,20.200,17.810,19.410,125675.000,18.637,66221.000,21.756
4354,4,101,4,SHL2MarketData,23,924,1,16:26:55.994,14888025,16:26:55.000,603216,,,,ENDTR,,,,,,,,,,,19173,6700191.000,121593478.11000,18.570,18.620,19.160,17.290,18.380,69400.000,17.682,250900.000,19.219
4355,4,101,4,SHL2MarketData,23,1020,1,16:26:55.994,14888026,16:26:55.000,603170,,,,ENDTR,,,,,,,,,,,8214,3689056.000,44682499.64000,12.310,12.320,12.370,11.900,12.060,238600.000,11.875,306800.000,12.735
4356,4,101,4,SHL2MarketData,23,908,1,16:26:55.994,14888027,16:26:55.000,563050,,,,ENDTR,,,,,,,,,,,1579,16723100.000,21248654.20000,1.289,1.276,1.348,1.198,1.343,1540200.000,1.284,1646100.000,1.368
4357,4,101,4,SHL2MarketData,23,1116,1,16:26:55.994,14888028,16:26:55.000,560510,,,,ENDTR,,,,,,,,,,,2971,83708677.000,98598692.31200,1.169,1.171,1.207,1.151,1.206,6811300.000,1.189,6089200.000,1.211
4358,4,101,4,SHL2MarketData,23,2092,1,16:26:56.140,14888029,16:26:56.000,600746,,,,ENDTR,,,,,,,,,,,54893,53897937.000,347152404.79000,6.640,6.700,6.830,6.270,6.540,3021311.000,6.323,1812100.000,7.089
4359,4,101,4,SHL2MarketData,23,1900,1,16:26:56.140,14888030,16:26:56.000,600777,,,,ENDTR,,,,,,,,,,,9974,35389460.000,141456656.60000,4.160,4.120,4.120,3.920,4.000,7103900.000,3.927,5219062.000,4.302
4360,4,101,4,SHL2MarketData,23,1244,1,16:26:56.140,14888031,16:26:56.000,600236,,,,ENDTR,,,,,,,,,,,82146,75021764.000,834644022.84000,11.680,11.680,11.790,10.650,11.250,3384122.000,10.851,4466829.000,12.048
4361,4,101,4,SHL2MarketData,23,1532,1,16:26:56.140,14888032,16:26:56.000,600691,,,,ENDTR,,,,,,,,,,,31131,42227152.000,95521699.76000,2.350,2.320,2.330,2.220,2.270,2602100.000,2.221,4036300.000,2.427
4362,4,101,4,SHL2MarketData,23,736,1,16:26:56.140,14888033,16:26:56.000,501058,,,,ENDTR,,,,,,,,,,,85,146359.000,297892.56100,1.991,2.008,2.068,2.003,2.068,3610.000,2.000,50300.000,2.096
4363,4,101,4,SHL2MarketData,23,892,1,16:26:56.140,14888034,16:26:56.000,515550,,,,ENDTR,,,,,,,,,,,76,1434500.000,2428870.60000,1.686,1.672,1.742,1.650,1.736,156000.000,1.708,255900.000,1.777
4364,4,101,4,SHL2MarketData,23,1820,1,16:26:56.140,14888035,16:26:56.000,603030,,,,ENDTR,,,,,,,,,,,26058,52514700.000,90623629.00000,1.800,1.800,1.800,1.650,1.770,2978500.000,1.708,4184300.000,1.874
4365,4,101,4,SHL2MarketData,23,908,1,16:26:56.140,14888036,16:26:56.000,603090,,,,ENDTR,,,,,,,,,,,29573,7754400.000,274885063.00000,36.000,36.180,37.920,32.450,37.920,131200.000,34.530,93600.000,38.913
4366,4,101,4,SHL2MarketData,23,940,1,16:26:56.140,14888037,16:26:56.000,601019,,,,ENDTR,,,,,,,,,,,33882,22304000.000,165783138.47000,7.400,7.310,7.640,7.240,7.270,302400.000,7.134,2836963.000,7.775
4367,4,101,4,SHL2MarketData,23,2444,1,16:26:56.140,14888038,16:26:56.000,601399,,,,ENDTR,,,,,,,,,,,36932,93094347.000,288842546.79000,3.070,3.070,3.130,3.070,3.120,13922100.000,3.058,17265600.000,3.237
4368,4,101,4,SHL2MarketData,23,820,1,16:26:56.140,14888039,16:26:56.000,516330,,,,ENDTR,,,,,,,,,,,81,1122800.000,1786414.60000,1.646,1.630,1.680,1.529,1.676,391600.000,1.664,512600.000,1.684
4369,4,101,4,SHL2MarketData,23,892,1,16:26:56.141,14888040,16:26:56.000,688162,,,,ENDTR,,,,,,,,,,,6155,2635353.000,52461045.35000,20.300,20.600,20.600,19.010,20.260,104324.000,19.511,90622.000,21.359
4370,4,101,4,SHL2MarketData,23,956,1,16:26:56.141,14888041,16:26:56.000,688372,,,,ENDTR,,,,,,,,,,,53413,15073744.000,1878972861.95000,120.500,122.000,133.100,110.330,132.030,266159.000,125.602,309656.000,140.039
4371,4,101,4,SHL2MarketData,23,1084,1,16:26:56.141,14888042,16:26:56.000,688562,,,,ENDTR,,,,,,,,,,,5873,4426035.000,59405592.64000,13.440,13.490,13.770,12.950,13.630,164479.000,12.940,410011.000,14.884
4372,4,101,4,SHL2MarketData,23,1420,1,16:26:56.141,14888043,16:26:56.000,588830,,,,ENDTR,,,,,,,,,,,6631,79805400.000,90310475.20000,1.115,1.117,1.178,1.079,1.178,4511900.000,1.110,5600300.000,1.200
4373,4,101,4,SHL2MarketData,23,924,1,16:26:56.155,14888044,16:26:56.000,600004,,,,ENDTR,,,,,,,,,,,32748,26022658.000,209710755.35000,7.950,7.960,8.190,7.890,7.910,816900.000,7.736,3934580.000,8.364
4374,4,101,4,SHL2MarketData,23,1100,1,16:26:56.155,14888045,16:26:56.000,600216,,,,ENDTR,,,,,,,,,,,31302,20398754.000,250450195.94000,12.320,12.320,12.440,12.110,12.260,1255200.000,12.092,2426500.000,12.887
4375,4,101,4,SHL2MarketData,23,1116,1,16:26:56.155,14888046,16:26:56.000,600710,,,,ENDTR,,,,,,,,,,,25449,14119351.000,152213773.80000,10.730,10.650,10.930,10.640,10.720,446600.000,10.505,1971595.000,11.197
4376,4,101,4,SHL2MarketData,23,1260,1,16:26:56.155,14888047,16:26:56.000,600764,,,,ENDTR,,,,,,,,,,,17580,6199849.000,108785172.20000,17.340,17.360,17.700,17.340,17.550,379300.000,17.234,803500.000,18.349
4377,4,101,4,SHL2MarketData,23,2124,1,16:26:56.155,14888048,16:26:56.000,510880,,,,ENDTR,,,,,,,,,,,58603,472993423.000,1529467788.73900,3.242,3.238,3.279,3.200,3.205,21200170.000,3.181,40792400.000,3.298
